ID,Prob1
28596, 0.33
28597, 0.50
28598, 0.18
28599, 0.97
28600, 0.88
28601, 0.80
28602, 0.48
28603, 0.61
28604, 0.02
28605, 0.88
28606, 0.67
28607, 0.31
28608, 0.95
28609, 0.75
28610, 0.36
28611, 1.00
28612, 0.37
28613, 0.70
28614, 0.14
28615, 0.54
28616, 0.76
28617, 0.75
28618, 0.50
28619, 0.22
28620, 0.12
28621, 0.54
28622, 0.89
28623, 0.52
28624, 0.48
28625, 0.74
28626, 0.45
28627, 0.78
28628, 0.69
28629, 0.69
28630, 0.16
28631, 0.64
28632, 0.02
28633, 0.51
28634, 0.06
28635, 0.89
28636, 0.66
28637, 0.61
28638, 0.47
28639, 0.74
28640, 0.05
28641, 0.16
28642, 0.45
28643, 0.27
28644, 0.41
28645, 0.56
28646, 0.07
28647, 0.85
28648, 0.60
28649, 0.37
28650, 0.92
28651, 0.74
28652, 0.82
28653, 0.84
28654, 0.23
28655, 0.64
28656, 0.50
28657, 0.49
28658, 0.87
28659, 0.32
28660, 0.96
28661, 0.47
28662, 0.61
28663, 0.15
28664, 0.51
28665, 0.82
28666, 0.18
28667, 0.75
28668, 0.27
28669, 0.09
28670, 0.45
28671, 0.94
28672, 0.99
28673, 0.77
28674, 0.27
28675, 0.74
28676, 0.40
28677, 0.57
28678, 0.07
28679, 0.20
28680, 0.71
28681, 0.91
28682, 0.47
28683, 0.36
28684, 0.38
28685, 0.87
28686, 0.12
28687, 0.28
28688, 0.89
28689, 0.04
28690, 0.27
28691, 0.07
28692, 0.17
28693, 0.87
28694, 0.38
28695, 0.03
28696, 0.64
28697, 0.75
28698, 0.20
28699, 0.78
28700, 0.81
28701, 0.64
28702, 0.72
28703, 0.75
28704, 0.71
28705, 0.26
28706, 0.35
28707, 0.75
28708, 0.68
28709, 0.41
28710, 0.52
28711, 0.93
28712, 0.95
28713, 0.48
28714, 0.68
28715, 0.68
28716, 0.49
28717, 0.63
28718, 0.25
28719, 0.80
28720, 0.12
28721, 0.66
28722, 0.81
28723, 0.42
28724, 0.50
28725, 0.64
28726, 0.26
28727, 0.30
28728, 0.10
28729, 0.41
28730, 0.67
28731, 0.02
28732, 0.10
28733, 0.48
28734, 0.36
28735, 0.11
28736, 0.27
28737, 0.75
28738, 0.18
28739, 0.69
28740, 0.28
28741, 0.07
28742, 0.25
28743, 0.67
28744, 0.07
28745, 0.06
28746, 0.17
28747, 0.65
28748, 0.82
28749, 0.48
28750, 0.78
28751, 0.99
28752, 0.37
28753, 0.54
28754, 0.88
28755, 0.90
28756, 0.86
28757, 0.84
28758, 0.91
28759, 0.34
28760, 0.68
28761, 0.48
28762, 0.97
28763, 0.39
28764, 0.01
28765, 0.11
28766, 0.41
28767, 0.70
28768, 0.01
28769, 0.16
28770, 0.10
28771, 0.17
28772, 0.62
28773, 0.78
28774, 0.79
28775, 0.64
28776, 0.02
28777, 0.66
28778, 0.78
28779, 0.49
28780, 0.77
28781, 0.74
28782, 0.83
28783, 0.12
28784, 0.62
28785, 0.80
28786, 0.21
28787, 0.89
28788, 0.48
28789, 0.34
28790, 0.40
28791, 0.12
28792, 0.57
28793, 0.61
28794, 0.96
28795, 0.72
28796, 0.50
28797, 0.12
28798, 0.80
28799, 0.32
28800, 0.56
28801, 0.62
28802, 0.66
28803, 0.85
28804, 0.42
28805, 0.36
28806, 0.46
28807, 0.94
28808, 0.90
28809, 0.75
28810, 0.95
28811, 0.96
28812, 0.80
28813, 0.23
28814, 0.35
28815, 0.86
28816, 0.10
28817, 0.36
28818, 0.94
28819, 0.65
28820, 0.25
28821, 0.43
28822, 0.84
28823, 0.17
28824, 0.85
28825, 0.62
28826, 0.73
28827, 0.32
28828, 0.33
28829, 0.47
28830, 0.57
28831, 0.30
28832, 0.93
28833, 0.31
28834, 0.03
28835, 0.91
28836, 0.42
28837, 0.54
28838, 0.74
28839, 0.76
28840, 0.01
28841, 0.29
28842, 0.60
28843, 0.06
28844, 0.84
28845, 0.79
28846, 0.28
28847, 0.79
28848, 0.65
28849, 0.14
28850, 0.96
28851, 0.30
28852, 0.59
28853, 0.62
28854, 0.54
28855, 0.59
28856, 0.06
28857, 0.82
28858, 0.77
28859, 0.32
28860, 0.46
28861, 0.40
28862, 0.53
28863, 0.94
28864, 0.26
28865, 0.35
28866, 0.94
28867, 0.46
28868, 0.42
28869, 0.28
28870, 0.79
28871, 0.25
28872, 0.81
28873, 0.40
28874, 0.21
28875, 0.86
28876, 0.08
28877, 0.98
28878, 0.48
28879, 0.61
28880, 0.27
28881, 0.42
28882, 0.45
28883, 0.91
28884, 0.73
28885, 0.04
28886, 0.11
28887, 0.90
28888, 0.65
28889, 0.86
28890, 0.83
28891, 0.59
28892, 0.65
28893, 0.66
28894, 0.69
28895, 0.74
28896, 0.78
28897, 0.60
28898, 0.35
28899, 0.82
28900, 0.92
28901, 0.19
28902, 0.20
28903, 0.58
28904, 0.92
28905, 0.12
28906, 0.83
28907, 0.60
28908, 0.41
28909, 0.35
28910, 0.13
28911, 0.64
28912, 0.61
28913, 0.81
28914, 0.78
28915, 0.38
28916, 0.29
28917, 0.41
28918, 0.18
28919, 0.52
28920, 0.71
28921, 0.91
28922, 0.98
28923, 0.65
28924, 0.30
28925, 0.85
28926, 0.93
28927, 0.88
28928, 0.48
28929, 0.95
28930, 0.91
28931, 0.23
28932, 0.68
28933, 0.08
28934, 0.77
28935, 0.97
28936, 0.74
28937, 0.11
28938, 0.31
28939, 0.18
28940, 0.11
28941, 0.20
28942, 0.15
28943, 0.54
28944, 0.67
28945, 0.67
28946, 0.94
28947, 0.77
28948, 0.68
28949, 0.82
28950, 0.01
28951, 0.45
28952, 0.26
28953, 0.71
28954, 0.08
28955, 0.96
28956, 0.64
28957, 0.55
28958, 0.90
28959, 0.16
28960, 0.45
28961, 0.71
28962, 0.01
28963, 0.41
28964, 0.14
28965, 0.11
28966, 0.21
28967, 0.74
28968, 0.18
28969, 0.06
28970, 0.03
28971, 0.69
28972, 0.18
28973, 0.64
28974, 0.45
28975, 0.35
28976, 0.24
28977, 0.17
28978, 0.27
28979, 0.48
28980, 0.41
28981, 0.93
28982, 0.06
28983, 0.20
28984, 0.12
28985, 0.39
28986, 0.21
28987, 0.26
28988, 0.69
28989, 0.99
28990, 0.93
28991, 0.17
28992, 0.66
28993, 0.96
28994, 0.49
28995, 0.39
28996, 0.66
28997, 0.52
28998, 0.89
28999, 0.11
29000, 0.69
29001, 0.67
29002, 0.23
29003, 0.10
29004, 0.51
29005, 0.71
29006, 0.93
29007, 0.46
29008, 0.37
29009, 0.87
29010, 0.09
29011, 0.12
29012, 0.63
29013, 0.09
29014, 0.43
29015, 0.62
29016, 0.30
29017, 0.87
29018, 0.87
29019, 0.50
29020, 0.18
29021, 0.27
29022, 0.81
29023, 0.14
29024, 0.33
29025, 0.48
29026, 0.99
29027, 0.57
29028, 0.03
29029, 0.76
29030, 0.02
29031, 0.60
29032, 0.03
29033, 1.00
29034, 0.90
29035, 0.31
29036, 0.80
29037, 0.30
29038, 0.68
29039, 0.16
29040, 0.63
29041, 0.15
29042, 0.76
29043, 0.32
29044, 0.54
29045, 0.97
29046, 0.76
29047, 0.91
29048, 0.56
29049, 0.04
29050, 0.54
29051, 0.62
29052, 0.96
29053, 0.29
29054, 0.40
29055, 0.59
29056, 0.68
29057, 0.24
29058, 0.93
29059, 0.92
29060, 0.53
29061, 0.41
29062, 0.50
29063, 0.83
29064, 0.99
29065, 0.55
29066, 0.17
29067, 0.03
29068, 0.62
29069, 0.69
29070, 0.50
29071, 0.17
29072, 0.51
29073, 0.22
29074, 0.54
29075, 0.56
29076, 0.49
29077, 0.30
29078, 0.80
29079, 0.72
29080, 0.19
29081, 0.63
29082, 0.42
29083, 0.64
29084, 0.35
29085, 0.03
29086, 0.43
29087, 0.56
29088, 0.94
29089, 0.45
29090, 0.69
29091, 0.85
29092, 0.50
29093, 0.79
29094, 0.43
29095, 0.42
29096, 0.68
29097, 0.01
29098, 0.39
29099, 0.43
29100, 0.49
29101, 0.56
29102, 0.79
29103, 1.00
29104, 0.86
29105, 0.69
29106, 0.29
29107, 0.26
29108, 0.49
29109, 0.06
29110, 0.44
29111, 0.20
29112, 0.32
29113, 0.65
29114, 0.81
29115, 0.58
29116, 0.51
29117, 0.98
29118, 0.16
29119, 0.41
29120, 0.01
29121, 0.61
29122, 0.01
29123, 0.13
29124, 0.76
29125, 0.76
29126, 0.00
29127, 0.09
29128, 0.81
29129, 0.83
29130, 0.96
29131, 0.86
29132, 0.40
29133, 0.93
29134, 0.22
29135, 0.28
29136, 0.73
29137, 0.27
29138, 0.85
29139, 0.85
29140, 0.07
29141, 0.44
29142, 0.48
29143, 0.54
29144, 0.62
29145, 0.01
29146, 0.51
29147, 0.82
29148, 0.84
29149, 0.34
29150, 0.32
29151, 0.72
29152, 0.26
29153, 0.83
29154, 0.34
29155, 0.66
29156, 0.70
29157, 0.66
29158, 0.12
29159, 0.91
29160, 0.06
29161, 0.51
29162, 0.89
29163, 0.19
29164, 0.37
29165, 0.39
29166, 0.61
29167, 0.52
29168, 0.47
29169, 0.84
29170, 0.98
29171, 0.53
29172, 0.20
29173, 0.50
29174, 0.97
29175, 0.40
29176, 0.50
29177, 0.68
29178, 0.26
29179, 0.94
29180, 0.49
29181, 0.74
29182, 0.07
29183, 0.90
29184, 0.34
29185, 0.44
29186, 0.29
29187, 0.67
29188, 0.65
29189, 0.21
29190, 0.67
29191, 0.32
29192, 0.40
29193, 0.98
29194, 0.27
29195, 0.03
29196, 0.83
29197, 0.97
29198, 0.35
29199, 0.74
29200, 0.03
29201, 0.77
29202, 0.06
29203, 0.02
29204, 0.89
29205, 0.89
29206, 0.45
29207, 0.48
29208, 0.26
29209, 0.23
29210, 0.51
29211, 0.50
29212, 0.85
29213, 0.92
29214, 0.39
29215, 0.84
29216, 0.09
29217, 0.67
29218, 0.82
29219, 0.02
29220, 0.85
29221, 0.23
29222, 0.27
29223, 0.96
29224, 0.37
29225, 0.40
29226, 0.28
29227, 0.97
29228, 0.19
29229, 0.47
29230, 0.57
29231, 0.17
29232, 0.10
29233, 0.14
29234, 0.68
29235, 0.52
29236, 0.10
29237, 0.04
29238, 0.09
29239, 0.99
29240, 1.00
29241, 0.19
29242, 0.27
29243, 0.70
29244, 0.45
29245, 0.91
29246, 0.29
29247, 0.36
29248, 0.69
29249, 0.12
29250, 0.90
29251, 0.75
29252, 0.51
29253, 0.48
29254, 0.41
29255, 0.32
29256, 0.52
29257, 0.13
29258, 0.93
29259, 0.97
29260, 1.00
29261, 0.80
29262, 0.58
29263, 0.35
29264, 0.75
29265, 0.33
29266, 0.96
29267, 0.32
29268, 0.87
29269, 0.08
29270, 0.69
29271, 0.70
29272, 0.72
29273, 0.04
29274, 0.56
29275, 0.02
29276, 0.86
29277, 0.30
29278, 0.23
29279, 0.26
29280, 0.35
29281, 0.69
29282, 0.04
29283, 0.71
29284, 0.84
29285, 0.39
29286, 0.21
29287, 0.09
29288, 0.93
29289, 0.21
29290, 0.83
29291, 0.57
29292, 0.26
29293, 0.72
29294, 0.06
29295, 0.05
29296, 0.30
29297, 0.31
29298, 0.89
29299, 0.76
29300, 0.35
29301, 0.94
29302, 0.67
29303, 0.42
29304, 0.71
29305, 0.56
29306, 0.54
29307, 0.55
29308, 0.35
29309, 0.95
29310, 0.18
29311, 0.11
29312, 0.16
29313, 0.32
29314, 0.12
29315, 0.49
29316, 0.14
29317, 0.93
29318, 0.60
29319, 0.69
29320, 0.57
29321, 0.57
29322, 0.98
29323, 0.57
29324, 0.46
29325, 0.33
29326, 0.79
29327, 0.86
29328, 0.20
29329, 0.39
29330, 0.85
29331, 0.34
29332, 0.28
29333, 0.79
29334, 0.58
29335, 0.99
29336, 0.75
29337, 0.82
29338, 0.95
29339, 0.32
29340, 0.91
29341, 0.60
29342, 0.61
29343, 0.06
29344, 0.40
29345, 0.54
29346, 0.49
29347, 0.45
29348, 0.03
29349, 0.77
29350, 0.54
29351, 0.37
29352, 0.48
29353, 0.39
29354, 0.36
29355, 0.01
29356, 0.13
29357, 0.90
29358, 0.56
29359, 0.14
29360, 0.35
29361, 0.36
29362, 0.29
29363, 0.39
29364, 0.07
29365, 0.61
29366, 0.81
29367, 0.03
29368, 0.15
29369, 0.03
29370, 0.82
29371, 0.85
29372, 1.00
29373, 0.33
29374, 0.28
29375, 0.64
29376, 0.08
29377, 0.78
29378, 0.57
29379, 0.06
29380, 0.40
29381, 0.86
29382, 0.23
29383, 0.39
29384, 0.41
29385, 0.14
29386, 0.88
29387, 0.47
29388, 0.37
29389, 0.16
29390, 0.93
29391, 0.20
29392, 0.47
29393, 0.01
29394, 0.99
29395, 0.47
29396, 0.12
29397, 0.59
29398, 0.16
29399, 0.57
29400, 0.51
29401, 0.16
29402, 0.55
29403, 0.37
29404, 0.03
29405, 0.79
29406, 0.92
29407, 0.95
29408, 0.02
29409, 0.92
29410, 0.11
29411, 0.39
29412, 0.41
29413, 0.43
29414, 0.97
29415, 0.94
29416, 0.79
29417, 0.68
29418, 0.49
29419, 0.17
29420, 0.29
29421, 0.70
29422, 0.48
29423, 0.66
29424, 0.19
29425, 0.76
29426, 0.83
29427, 0.10
29428, 0.67
29429, 0.40
29430, 0.79
29431, 0.20
29432, 0.05
29433, 0.78
29434, 0.32
29435, 0.81
29436, 0.27
29437, 0.62
29438, 0.81
29439, 0.03
29440, 0.19
29441, 0.78
29442, 0.67
29443, 0.10
29444, 0.81
29445, 0.07
29446, 0.40
29447, 0.36
29448, 0.92
29449, 0.42
29450, 0.48
29451, 0.51
29452, 0.56
29453, 0.18
29454, 0.27
29455, 0.87
29456, 0.95
29457, 0.55
29458, 0.58
29459, 0.91
29460, 0.47
29461, 0.28
29462, 0.55
29463, 0.73
29464, 0.63
29465, 0.70
29466, 0.78
29467, 0.00
29468, 0.01
29469, 0.96
29470, 0.11
29471, 0.62
29472, 0.69
29473, 0.48
29474, 0.12
29475, 0.69
29476, 0.24
29477, 0.79
29478, 0.68
29479, 0.50
29480, 0.27
29481, 0.79
29482, 0.75
29483, 0.15
29484, 0.98
29485, 0.95
29486, 0.05
29487, 0.93
29488, 0.99
29489, 0.03
29490, 0.78
29491, 0.30
29492, 0.28
29493, 0.71
29494, 0.70
29495, 0.40
29496, 0.35
29497, 0.69
29498, 0.60
29499, 0.07
29500, 0.67
29501, 0.27
29502, 0.32
29503, 0.22
29504, 0.92
29505, 0.13
29506, 0.56
29507, 0.38
29508, 0.48
29509, 0.49
29510, 0.71
29511, 0.10
29512, 0.57
29513, 0.14
29514, 0.22
29515, 0.83
29516, 0.56
29517, 0.26
29518, 0.47
29519, 0.50
29520, 0.40
29521, 0.66
29522, 0.90
29523, 0.14
29524, 0.50
29525, 0.89
29526, 1.00
29527, 0.75
29528, 0.41
29529, 0.21
29530, 0.79
29531, 0.18
29532, 0.83
29533, 0.23
29534, 0.77
29535, 0.91
29536, 0.36
29537, 0.70
29538, 0.31
29539, 0.16
29540, 0.53
29541, 0.64
29542, 0.13
29543, 0.76
29544, 0.54
29545, 0.95
29546, 0.79
29547, 0.21
29548, 0.67
29549, 0.67
29550, 0.18
29551, 0.35
29552, 0.28
29553, 0.73
29554, 0.59
29555, 0.78
29556, 0.83
29557, 0.97
29558, 0.93
29559, 0.02
29560, 0.15
29561, 0.90
29562, 0.32
29563, 0.04
29564, 0.91
29565, 0.88
29566, 0.86
29567, 0.73
29568, 0.07
29569, 0.58
29570, 0.93
29571, 0.89
29572, 0.51
29573, 0.07
29574, 0.09
29575, 0.79
29576, 0.54
29577, 0.52
29578, 0.32
29579, 0.82
29580, 0.33
29581, 0.31
29582, 0.36
29583, 0.08
29584, 0.52
29585, 0.58
29586, 0.61
29587, 0.57
29588, 0.62
29589, 0.40
29590, 0.16
29591, 0.34
29592, 0.27
29593, 0.65
29594, 0.06
29595, 0.75
29596, 0.94
29597, 0.42
29598, 0.03
29599, 0.77
29600, 0.34
29601, 0.51
29602, 0.44
29603, 0.67
29604, 0.46
29605, 0.58
29606, 0.10
29607, 0.19
29608, 0.63
29609, 1.00
29610, 0.12
29611, 0.07
29612, 0.14
29613, 0.45
29614, 0.22
29615, 0.66
29616, 0.21
29617, 0.27
29618, 0.85
29619, 0.46
29620, 0.69
29621, 0.95
29622, 0.29
29623, 0.54
29624, 0.82
29625, 0.26
29626, 0.58
29627, 0.36
29628, 1.00
29629, 0.32
29630, 0.96
29631, 0.63
29632, 0.42
29633, 0.54
29634, 0.59
29635, 0.20
29636, 0.17
29637, 0.29
29638, 0.87
29639, 0.36
29640, 0.91
29641, 0.00
29642, 0.85
29643, 0.18
29644, 0.13
29645, 0.36
29646, 0.69
29647, 0.74
29648, 0.22
29649, 0.15
29650, 0.83
29651, 0.21
29652, 0.06
29653, 0.77
29654, 0.10
29655, 0.95
29656, 0.49
29657, 0.42
29658, 0.52
29659, 0.34
29660, 0.54
29661, 0.52
29662, 0.92
29663, 0.73
29664, 1.00
29665, 0.10
29666, 0.28
29667, 0.18
29668, 0.39
29669, 0.47
29670, 0.06
29671, 0.10
29672, 0.09
29673, 0.02
29674, 0.17
29675, 0.81
29676, 0.75
29677, 0.99
29678, 0.12
29679, 0.69
29680, 0.03
29681, 0.86
29682, 0.53
29683, 0.60
29684, 0.21
29685, 0.94
29686, 0.51
29687, 0.18
29688, 0.32
29689, 0.93
29690, 0.42
29691, 0.77
29692, 0.53
29693, 0.39
29694, 0.17
29695, 0.07
29696, 0.43
29697, 0.83
29698, 0.32
29699, 0.91
29700, 0.35
29701, 0.28
29702, 0.62
29703, 0.89
29704, 0.18
29705, 0.89
29706, 0.85
29707, 0.49
29708, 0.36
29709, 0.91
29710, 0.09
29711, 0.14
29712, 0.02
29713, 0.19
29714, 0.56
29715, 0.33
29716, 0.96
29717, 0.25
29718, 0.69
29719, 0.26
29720, 0.96
29721, 0.42
29722, 0.98
29723, 0.31
29724, 0.05
29725, 0.84
29726, 0.40
29727, 0.85
29728, 0.91
29729, 0.64
29730, 0.79
29731, 0.06
29732, 0.51
29733, 0.91
29734, 0.06
29735, 0.07
29736, 0.39
29737, 0.54
29738, 0.50
29739, 0.14
29740, 0.11
29741, 0.65
29742, 0.42
29743, 0.75
29744, 0.54
29745, 0.74
29746, 0.10
29747, 0.38
29748, 0.51
29749, 0.20
29750, 0.11
29751, 0.73
29752, 0.45
29753, 0.76
29754, 0.06
29755, 0.88
29756, 0.72
29757, 0.55
29758, 0.43
29759, 0.78
29760, 0.66
29761, 0.07
29762, 0.27
29763, 0.42
29764, 0.70
29765, 0.14
29766, 0.78
29767, 0.16
29768, 0.60
29769, 0.67
29770, 0.37
29771, 0.99
29772, 0.89
29773, 0.17
29774, 0.59
29775, 0.38
29776, 0.20
29777, 0.84
29778, 0.30
29779, 0.36
29780, 0.75
29781, 0.46
29782, 0.17
29783, 0.56
29784, 0.73
29785, 0.96
29786, 0.14
29787, 0.24
29788, 0.54
29789, 0.03
29790, 0.04
29791, 0.17
29792, 0.81
29793, 0.89
29794, 0.93
29795, 0.48
29796, 0.17
29797, 0.33
29798, 0.29
29799, 0.42
29800, 0.70
29801, 0.09
29802, 0.36
29803, 0.88
29804, 0.57
29805, 0.58
29806, 0.10
29807, 0.21
29808, 0.71
29809, 0.36
29810, 0.94
29811, 0.58
29812, 0.02
29813, 0.96
29814, 0.41
29815, 0.74
29816, 0.61
29817, 0.60
29818, 0.49
29819, 0.95
29820, 0.55
29821, 0.86
29822, 0.30
29823, 0.55
29824, 0.48
29825, 0.98
29826, 0.27
29827, 0.55
29828, 0.43
29829, 0.55
29830, 0.40
29831, 0.58
29832, 0.11
29833, 0.42
29834, 0.50
29835, 0.38
29836, 0.43
29837, 0.34
29838, 0.61
29839, 0.70
29840, 0.67
29841, 0.16
29842, 0.98
29843, 0.17
29844, 0.92
29845, 0.92
29846, 0.53
29847, 0.96
29848, 0.37
29849, 0.57
29850, 0.97
29851, 0.04
29852, 0.84
29853, 0.75
29854, 0.84
29855, 0.83
29856, 0.17
29857, 0.52
29858, 0.33
29859, 0.28
29860, 1.00
29861, 0.70
29862, 0.99
29863, 0.13
29864, 0.24
29865, 0.15
29866, 0.60
29867, 0.31
29868, 0.71
29869, 0.43
29870, 0.59
29871, 0.51
29872, 0.09
29873, 0.82
29874, 0.15
29875, 0.84
29876, 0.04
29877, 0.53
29878, 0.81
29879, 0.21
29880, 0.17
29881, 0.92
29882, 0.68
29883, 0.85
29884, 0.86
29885, 0.25
29886, 0.77
29887, 0.60
29888, 0.15
29889, 0.29
29890, 0.57
29891, 0.37
29892, 0.19
29893, 0.74
29894, 0.57
29895, 0.56
29896, 0.05
29897, 0.33
29898, 0.28
29899, 0.95
29900, 0.10
29901, 0.36
29902, 0.17
29903, 0.87
29904, 1.00
29905, 0.78
29906, 0.73
29907, 0.01
29908, 0.71
29909, 0.65
29910, 0.22
29911, 0.43
29912, 0.33
29913, 0.28
29914, 0.24
29915, 0.36
29916, 0.41
29917, 0.16
29918, 0.20
29919, 0.59
29920, 0.10
29921, 0.92
29922, 0.55
29923, 0.54
29924, 0.22
29925, 0.75
29926, 0.07
29927, 0.06
29928, 0.25
29929, 0.74
29930, 0.98
29931, 0.31
29932, 0.15
29933, 0.81
29934, 0.77
29935, 0.77
29936, 0.29
29937, 0.24
29938, 0.07
29939, 0.87
29940, 0.23
29941, 0.18
29942, 0.72
29943, 0.79
29944, 0.37
29945, 0.39
29946, 0.13
29947, 0.54
29948, 0.14
29949, 0.98
29950, 0.85
29951, 0.17
29952, 0.28
29953, 0.57
29954, 0.09
29955, 0.26
29956, 0.92
29957, 0.00
29958, 0.59
29959, 0.99
29960, 0.56
29961, 0.43
29962, 0.24
29963, 0.72
29964, 0.27
29965, 0.85
29966, 0.89
29967, 0.63
29968, 0.82
29969, 0.46
29970, 0.69
29971, 0.72
29972, 0.06
29973, 0.22
29974, 0.18
29975, 0.48
29976, 0.02
29977, 0.74
29978, 0.50
29979, 0.71
29980, 0.22
29981, 0.34
29982, 0.75
29983, 0.33
29984, 0.94
29985, 0.47
29986, 0.37
29987, 0.44
29988, 0.38
29989, 0.12
29990, 0.83
29991, 0.95
29992, 0.83
29993, 0.35
29994, 0.87
29995, 0.22
29996, 0.44
29997, 0.35
29998, 0.02
29999, 0.42
30000, 0.19
30001, 0.57
30002, 0.95
30003, 0.05
30004, 0.99
30005, 0.96
30006, 0.89
30007, 0.38
30008, 0.56
30009, 0.20
30010, 0.19
30011, 0.40
30012, 0.22
30013, 0.53
30014, 0.31
30015, 0.30
30016, 0.90
30017, 0.10
30018, 0.61
30019, 0.82
30020, 0.74
30021, 0.78
30022, 0.56
30023, 0.62
30024, 0.55
30025, 0.66
30026, 0.78
30027, 0.88
30028, 0.02
30029, 0.80
30030, 0.09
30031, 0.98
30032, 0.66
30033, 0.65
30034, 0.68
30035, 0.80
30036, 0.44
30037, 0.11
30038, 0.94
30039, 0.20
30040, 0.05
30041, 0.29
30042, 0.48
30043, 0.93
30044, 0.06
30045, 0.24
30046, 0.16
30047, 0.46
30048, 0.90
30049, 0.17
30050, 0.33
30051, 0.42
30052, 0.61
30053, 0.20
30054, 0.68
30055, 0.92
30056, 0.70
30057, 0.19
30058, 0.22
30059, 0.57
30060, 0.79
30061, 0.57
30062, 0.63
30063, 0.58
30064, 0.37
30065, 0.68
30066, 0.48
30067, 0.12
30068, 0.80
30069, 0.27
30070, 0.60
30071, 0.84
30072, 0.82
30073, 0.82
30074, 0.55
30075, 0.18
30076, 0.08
30077, 0.71
30078, 0.99
30079, 0.83
30080, 0.50
30081, 0.67
30082, 0.54
30083, 0.53
30084, 0.87
30085, 0.65
30086, 0.54
30087, 0.12
30088, 0.69
30089, 0.94
30090, 0.37
30091, 0.68
30092, 0.74
30093, 0.62
30094, 0.68
30095, 0.90
30096, 0.57
30097, 0.72
30098, 0.62
30099, 0.22
30100, 0.20
30101, 0.62
30102, 0.62
30103, 0.91
30104, 0.73
30105, 0.78
30106, 0.15
30107, 0.48
30108, 0.02
30109, 0.51
30110, 0.48
30111, 0.13
30112, 0.16
30113, 0.32
30114, 0.01
30115, 0.17
30116, 0.53
30117, 0.65
30118, 0.15
30119, 0.42
30120, 0.49
30121, 0.49
30122, 0.83
30123, 0.97
30124, 0.01
30125, 0.02
30126, 0.49
30127, 0.94
30128, 0.74
30129, 0.40
30130, 0.25
30131, 0.75
30132, 0.98
30133, 0.97
30134, 0.33
30135, 0.93
30136, 0.22
30137, 0.28
30138, 0.93
30139, 0.10
30140, 0.68
30141, 0.86
30142, 0.15
30143, 0.69
30144, 0.71
30145, 0.29
30146, 0.29
30147, 0.12
30148, 0.06
30149, 0.55
30150, 0.72
30151, 0.40
30152, 0.30
30153, 0.57
30154, 0.32
30155, 0.14
30156, 0.19
30157, 0.13
30158, 0.91
30159, 0.39
30160, 0.26
30161, 0.63
30162, 0.30
30163, 0.96
30164, 0.91
30165, 0.91
30166, 0.44
30167, 0.93
30168, 0.84
30169, 0.67
30170, 0.74
30171, 0.36
30172, 0.13
30173, 0.27
30174, 0.41
30175, 0.38
30176, 0.83
30177, 0.79
30178, 0.07
30179, 0.89
30180, 0.83
30181, 0.96
30182, 0.11
30183, 0.97
30184, 0.21
30185, 0.70
30186, 0.60
30187, 0.25
30188, 0.17
30189, 0.02
30190, 0.18
30191, 0.89
30192, 0.76
30193, 0.52
30194, 0.52
30195, 0.03
30196, 0.50
30197, 0.50
30198, 0.44
30199, 0.99
30200, 0.64
30201, 0.87
30202, 0.04
30203, 0.54
30204, 0.62
30205, 0.21
30206, 0.92
30207, 0.05
30208, 0.99
30209, 0.72
30210, 0.91
30211, 0.39
30212, 0.45
30213, 0.13
30214, 0.49
30215, 0.74
30216, 0.55
30217, 0.73
30218, 0.99
30219, 0.97
30220, 0.64
30221, 0.50
30222, 0.14
30223, 0.50
30224, 0.68
30225, 0.06
30226, 0.37
30227, 0.11
30228, 0.43
30229, 0.00
30230, 0.58
30231, 0.58
30232, 0.61
30233, 0.84
30234, 0.34
30235, 0.06
30236, 0.92
30237, 0.13
30238, 0.40
30239, 0.30
30240, 0.33
30241, 0.39
30242, 0.25
30243, 0.17
30244, 0.14
30245, 0.49
30246, 0.02
30247, 0.26
30248, 0.67
30249, 0.22
30250, 0.57
30251, 0.48
30252, 0.31
30253, 0.34
30254, 0.54
30255, 0.36
30256, 0.34
30257, 0.67
30258, 0.50
30259, 0.66
30260, 0.55
30261, 0.97
30262, 0.99
30263, 0.96
30264, 0.75
30265, 0.47
30266, 0.81
30267, 0.88
30268, 0.07
30269, 0.68
30270, 0.14
30271, 0.64
30272, 0.19
30273, 0.45
30274, 0.70
30275, 0.51
30276, 0.60
30277, 0.13
30278, 0.20
30279, 0.77
30280, 0.84
30281, 0.67
30282, 0.60
30283, 0.99
30284, 0.10
30285, 0.56
30286, 0.45
30287, 0.55
30288, 0.24
30289, 0.72
30290, 0.29
30291, 0.22
30292, 0.09
30293, 0.32
30294, 0.75
30295, 0.03
30296, 0.19
30297, 0.34
30298, 0.15
30299, 0.41
30300, 0.84
30301, 0.40
30302, 0.90
30303, 0.69
30304, 0.33
30305, 0.82
30306, 0.17
30307, 0.89
30308, 0.61
30309, 0.17
30310, 0.63
30311, 0.55
30312, 0.06
30313, 0.09
30314, 0.31
30315, 0.90
30316, 0.73
30317, 0.26
30318, 0.19
30319, 0.31
30320, 0.83
30321, 0.49
30322, 0.88
30323, 0.21
30324, 0.66
30325, 0.70
30326, 0.11
30327, 0.96
30328, 0.10
30329, 0.77
30330, 0.75
30331, 0.75
30332, 0.34
30333, 0.18
30334, 0.53
30335, 0.50
30336, 0.17
30337, 0.70
30338, 0.61
30339, 0.67
30340, 0.57
30341, 0.97
30342, 0.21
30343, 0.69
30344, 0.17
